date,time,diu,servt,x,y,name,address
2013/9/2,12:23:30,3.52E+14,ODS_MPS_VMMBLDV3,115.944899,39.399287,,
2013/9/2,12:23:36,3.52E+14,ODS_MPS_VMMBLDV3,115.943754,39.399465,,
2013/9/2,12:24:03,3.52E+14,ODS_MPS_VMMBLDV3,115.9386,39.399835,,
2013/9/2,12:24:05,3.52E+14,ODS_MPS_VMMBLDV3,115.937989,39.399821,,
2013/9/2,12:26:02,3.52E+14,ODS_MPS_VMMBLDV3,115.915349,39.39356,,
2013/9/2,12:27:52,3.52E+14,ODS_MPS_VMMBLDV3,115.893422,39.392852,,
2013/9/2,12:29:37,3.52E+14,ODS_MPS_VMMBLDV3,115.871531,39.39718,,
2013/9/2,12:29:45,3.52E+14,ODS_MPS_VMMBLDV3,115.870106,39.397238,,
2013/9/2,12:30:39,3.52E+14,ODS_MPS_VMMBLDV3,115.858832,39.395722,,
2013/9/2,12:30:52,3.52E+14,ODS_MPS_VMMBLDV3,115.856193,39.395265,,
2013/9/2,12:31:21,3.52E+14,ODS_MPS_VMMBLDV3,115.849759,39.39467,,
2013/9/2,12:32:27,3.52E+14,ODS_MPS_VMMBLDV3,115.836121,39.393583,,
2013/9/2,12:33:12,3.52E+14,ODS_MPS_VMMBLDV3,115.827678,39.390195,,
2013/9/2,12:36:03,3.52E+14,ODS_MPS_VMMBLDV3,115.799705,39.375044,,
2013/9/2,12:41:44,3.52E+14,ODS_MPS_VMMBLDV3,115.735478,39.353343,,
2013/9/2,12:42:07,3.52E+14,ODS_MPS_VMMBLDV3,115.73057,39.353104,,
2013/9/2,12:42:15,3.52E+14,ODS_MPS_VMMBLDV3,115.728912,39.352925,,
2013/9/2,12:42:16,3.52E+14,ODS_MPS_VMMBLDV3,115.728706,39.352901,,
2013/9/2,12:42:54,3.52E+14,ODS_MPS_VMMBLDV3,115.721037,39.35149,,
2013/9/2,12:43:01,3.52E+14,ODS_MPS_VMMBLDV3,115.719693,39.351147,,
2013/9/2,12:44:27,3.52E+14,ODS_MPS_VMMBLDV3,115.702349,39.347825,,
2013/9/2,12:46:41,3.52E+14,ODS_MPS_VMMBLDV3,115.67586,39.341883,,
2013/9/2,12:46:43,3.52E+14,ODS_MPS_VMMBLDV3,115.675703,39.341771,,
2013/9/2,12:52:51,3.52E+14,ODS_MPS_VMMBLDV3,115.605786,39.333792,,
2013/9/2,12:53:02,3.52E+14,ODS_MPS_VMMBLDV3,115.603499,39.334319,,
2013/9/2,12:53:17,3.52E+14,ODS_MPS_VMMBLDV3,115.600546,39.335016,,
2013/9/2,12:53:42,3.52E+14,ODS_MPS_VMMBLDV3,115.595719,39.336132,,
2013/9/2,12:53:55,3.52E+14,ODS_MPS_VMMBLDV3,115.593199,39.336733,,
2013/9/2,12:55:08,3.52E+14,ODS_MPS_VMMBLDV3,115.578991,39.339006,,
2013/9/2,12:55:18,3.52E+14,ODS_MPS_VMMBLDV3,115.576988,39.338989,,
2013/9/2,12:56:39,3.52E+14,ODS_MPS_VMMBLDV3,115.560614,39.338649,,
2013/9/2,12:59:36,3.52E+14,ODS_MPS_VMMBLDV3,115.529606,39.327385,,
2013/9/2,12:59:52,3.52E+14,ODS_MPS_VMMBLDV3,115.526639,39.327285,,
2013/9/2,13:00:10,3.52E+14,ODS_MPS_VMMBLDV3,115.523046,39.326977,,
2013/9/2,13:00:17,3.52E+14,ODS_MPS_VMMBLDV3,115.521777,39.326692,,
2013/9/2,13:21:29,3.52E+14,ODS_MPS_VMMBLDV3,115.293809,39.330064,,
2013/9/2,13:22:13,3.52E+14,ODS_MPS_VMMBLDV3,115.285267,39.330595,,
2013/9/2,13:22:59,3.52E+14,ODS_MPS_VMMBLDV3,115.276873,39.331661,,
2013/9/2,13:23:36,3.52E+14,ODS_MPS_VMMBLDV3,115.270619,39.333458,,
2013/9/2,13:44:16,3.52E+14,ODS_MPS_VMMBLDV3,115.168899,39.433087,,
2013/9/2,13:44:24,3.52E+14,ODS_MPS_VMMBLDV3,115.168292,39.432971,,
2013/9/2,13:45:18,3.52E+14,ODS_MPS_VMMBLDV3,115.166021,39.432454,,
2013/9/2,13:45:28,3.52E+14,ODS_MPS_VMMBLDV3,115.166021,39.432454,,
2013/9/2,13:45:30,3.52E+14,ODS_MPS_VMMBLDV3,115.166021,39.432454,,
2013/9/2,13:45:32,3.52E+14,ODS_MPS_VMMBLDV3,115.166021,39.432454,,
2013/9/2,13:46:18,3.52E+14,ODS_MPS_VMMBLDV3,115.166021,39.432454,,
2013/9/2,13:47:25,3.52E+14,ODS_MPS_VMMBLDV3,115.165937,39.432487,,
2013/9/2,13:47:26,3.52E+14,ODS_MPS_VMMBLDV3,115.16601,39.43243,,
2013/9/2,13:49:17,3.52E+14,ODS_MPS_VMMBLDV3,115.166038,39.432479,,
2013/9/2,14:56:12,3.52E+14,ODS_MPS_VMMBLDV3,114.743449,39.318719,,
2013/9/2,14:56:48,3.52E+14,ODS_MPS_VMMBLDV3,114.737535,39.318922,,
2013/9/2,14:58:51,3.52E+14,ODS_MPS_VMMBLDV3,114.714,39.321196,,
2013/9/2,15:00:07,3.52E+14,ODS_MPS_VMMBLDV3,114.701947,39.327505,,
2013/9/2,15:01:09,3.52E+14,ODS_MPS_VMMBLDV3,114.694698,39.33422,,
2013/9/2,15:02:00,3.52E+14,ODS_MPS_VMMBLDV3,114.686937,39.33764,,
2013/9/2,15:03:05,3.52E+14,ODS_MPS_VMMBLDV3,114.675403,39.341386,,
2013/9/2,15:03:12,3.52E+14,ODS_MPS_VMMBLDV3,114.674089,39.341654,,
2013/9/2,15:10:05,3.52E+14,ODS_MPS_VMMBLDV3,114.664415,39.38482,,
2013/9/2,15:10:07,3.52E+14,ODS_MPS_VMMBLDV3,114.664486,39.385227,,
2013/9/2,15:11:05,3.52E+14,ODS_MPS_VMMBLDV3,114.665149,39.390482,,
2013/9/2,15:11:37,3.52E+14,ODS_MPS_VMMBLDV3,114.665192,39.390727,,
2013/9/2,15:15:03,3.52E+14,ODS_MPS_VMMBLDV3,114.664385,39.391963,,
2013/9/2,15:15:51,3.52E+14,ODS_MPS_VMMBLDV3,114.664381,39.391971,,
2013/9/2,15:17:31,3.52E+14,ODS_MPS_VMMBLDV3,114.664308,39.392113,,
2013/9/2,15:17:44,3.52E+14,ODS_MPS_VMMBLDV3,114.664308,39.392113,,
2013/9/2,15:18:23,3.52E+14,ODS_MPS_VMMBLDV3,114.664308,39.392113,,
2013/9/2,15:18:24,3.52E+14,ODS_MPS_VMMBLDV3,114.664308,39.392113,,
2013/9/2,15:18:41,3.52E+14,ODS_MPS_VMMBLDV3,114.664308,39.392113,,
2013/9/2,15:21:16,3.52E+14,ODS_MPS_VMMBLDV3,114.664307,39.392114,,
2013/9/2,15:22:23,3.52E+14,ODS_MPS_VMMBLDV3,114.664297,39.392108,,
2013/9/2,15:24:45,3.52E+14,ODS_MPS_VMMBLDV3,114.660655,39.398713,,
2013/9/2,15:27:23,3.52E+14,ODS_MPS_VMMBLDV3,114.666633,39.419241,,
2013/9/2,15:29:28,3.52E+14,ODS_MPS_VMMBLDV3,114.660411,39.433648,,
2013/9/2,15:31:15,3.52E+14,ODS_MPS_VMMBLDV3,114.662067,39.4467,,
2013/9/2,15:33:52,3.52E+14,ODS_MPS_VMMBLDV3,114.670168,39.46695,,
2013/9/2,15:34:45,3.52E+14,ODS_MPS_VMMBLDV3,114.671138,39.474197,,
2013/9/2,15:35:01,3.52E+14,ODS_MPS_VMMBLDV3,114.670683,39.476285,,
2013/9/2,15:36:08,3.52E+14,ODS_MPS_VMMBLDV3,114.672156,39.484917,,
2013/9/2,15:36:27,3.52E+14,ODS_MPS_VMMBLDV3,114.672977,39.486541,,
2013/9/2,15:36:49,3.52E+14,ODS_MPS_VMMBLDV3,114.674806,39.490152,,
2013/9/2,15:38:40,3.52E+14,ODS_MPS_VMMBLDV3,114.679129,39.503214,,
2013/9/2,15:40:10,3.52E+14,ODS_MPS_VMMBLDV3,114.681107,39.51423,,
2013/9/2,15:40:28,3.52E+14,ODS_MPS_VMMBLDV3,114.680424,39.516225,,
2013/9/2,15:40:33,3.52E+14,ODS_MPS_VMMBLDV3,114.680376,39.51634,,
2013/9/2,15:40:40,3.52E+14,ODS_MPS_VMMBLDV3,114.679756,39.517435,,
2013/9/2,15:40:51,3.52E+14,ODS_MPS_VMMBLDV3,114.678705,39.518676,,
2013/9/2,15:42:23,3.52E+14,ODS_MPS_VMMBLDV3,114.674783,39.528534,,
2013/9/2,15:43:16,3.52E+14,ODS_MPS_VMMBLDV3,114.674686,39.533703,,
2013/9/2,15:44:51,3.52E+14,ODS_MPS_VMMBLDV3,114.667587,39.542239,,
2013/9/2,15:47:21,3.52E+14,ODS_MPS_VMMBLDV3,114.658321,39.555646,,
2013/9/2,15:48:21,3.52E+14,ODS_MPS_VMMBLDV3,114.655588,39.560893,,
2013/9/2,15:48:43,3.52E+14,ODS_MPS_VMMBLDV3,114.654675,39.562812,,
2013/9/2,15:49:32,3.52E+14,ODS_MPS_VMMBLDV3,114.653523,39.567521,,
2013/9/2,15:49:59,3.52E+14,ODS_MPS_VMMBLDV3,114.653588,39.57022,,
2013/9/2,15:50:10,3.52E+14,ODS_MPS_VMMBLDV3,114.653756,39.571373,,
2013/9/2,15:50:55,3.52E+14,ODS_MPS_VMMBLDV3,114.655156,39.575452,,
2013/9/2,15:51:22,3.52E+14,ODS_MPS_VMMBLDV3,114.656537,39.577689,,
2013/9/2,15:52:53,3.52E+14,ODS_MPS_VMMBLDV3,114.661375,39.582377,,
2013/9/2,15:53:55,3.52E+14,ODS_MPS_VMMBLDV3,114.661375,39.582377,,
2013/9/2,15:57:39,3.52E+14,ODS_MPS_VMMBLDV3,114.661384,39.5824,,
2013/9/2,15:58:04,3.52E+14,ODS_MPS_VMMBLDV3,114.661459,39.582439,,
2013/9/2,15:58:05,3.52E+14,ODS_MPS_VMMBLDV3,114.66147,39.582451,,
2013/9/2,15:58:10,3.52E+14,ODS_MPS_VMMBLDV3,114.661551,39.582515,,
2013/9/2,15:58:20,3.52E+14,ODS_MPS_VMMBLDV3,114.661683,39.582636,,
2013/9/2,15:58:28,3.52E+14,ODS_MPS_VMMBLDV3,114.662171,39.583062,,
2013/9/2,15:58:30,3.52E+14,ODS_MPS_VMMBLDV3,114.662279,39.583159,,
2013/9/2,16:24:08,3.52E+14,ODS_MPS_VMMBLDV3,114.660543,39.766552,,
2013/9/2,16:26:28,3.52E+14,ODS_MPS_VMMBLDV3,114.665451,39.783704,,
2013/9/2,16:26:36,3.52E+14,ODS_MPS_VMMBLDV3,114.665734,39.784767,,
2013/9/2,16:26:41,3.52E+14,ODS_MPS_VMMBLDV3,114.665943,39.785404,,
2013/9/2,16:28:54,3.52E+14,ODS_MPS_VMMBLDV3,114.677243,39.801844,,
2013/9/2,16:29:23,3.52E+14,ODS_MPS_VMMBLDV3,114.680497,39.804992,,
2013/9/2,16:30:24,3.52E+14,ODS_MPS_VMMBLDV3,114.687172,39.811488,,
2013/9/2,16:31:22,3.52E+14,ODS_MPS_VMMBLDV3,114.693408,39.817624,,
2013/9/2,16:38:23,3.52E+14,ODS_MPS_VMMBLDV3,114.710701,39.875484,,
2013/9/2,16:39:49,3.52E+14,ODS_MPS_VMMBLDV3,114.709714,39.886838,,
2013/9/2,16:39:56,3.52E+14,ODS_MPS_VMMBLDV3,114.709513,39.888539,,
2013/9/2,16:40:15,3.52E+14,ODS_MPS_VMMBLDV3,114.709233,39.890861,,
2013/9/2,16:40:31,3.52E+14,ODS_MPS_VMMBLDV3,114.708896,39.893436,,
2013/9/2,12:21:49,3.52E+14,ODS_MPS_VMMBLDV3,115.964845,39.39564,,
2013/9/2,12:23:45,3.52E+14,ODS_MPS_VMMBLDV3,115.942975,39.399567,,
2013/9/2,12:23:49,3.52E+14,ODS_MPS_VMMBLDV3,115.941998,39.39966,,
2013/9/2,12:23:58,3.52E+14,ODS_MPS_VMMBLDV3,115.940426,39.399789,,
2013/9/2,12:24:06,3.52E+14,ODS_MPS_VMMBLDV3,115.9386,39.399835,,
2013/9/2,12:24:30,3.52E+14,ODS_MPS_VMMBLDV3,115.933692,39.399477,,
2013/9/2,12:24:48,3.52E+14,ODS_MPS_VMMBLDV3,115.930165,39.398804,,
2013/9/2,12:24:17,3.52E+14,ODS_MPS_VMMBLDV3,115.936304,39.399758,,
2013/9/2,12:27:53,3.52E+14,ODS_MPS_VMMBLDV3,115.893837,39.392759,,
2013/9/2,12:28:03,3.52E+14,ODS_MPS_VMMBLDV3,115.89177,39.393216,,
2013/9/2,12:29:52,3.52E+14,ODS_MPS_VMMBLDV3,115.869483,39.397245,,
2013/9/2,12:31:00,3.52E+14,ODS_MPS_VMMBLDV3,115.855105,39.395116,,
2013/9/2,12:31:12,3.52E+14,ODS_MPS_VMMBLDV3,115.852518,39.394834,,
2013/9/2,12:31:38,3.52E+14,ODS_MPS_VMMBLDV3,115.847204,39.394572,,
2013/9/2,12:31:48,3.52E+14,ODS_MPS_VMMBLDV3,115.845092,39.394511,,
2013/9/2,12:32:02,3.52E+14,ODS_MPS_VMMBLDV3,115.841955,39.394373,,
2013/9/2,12:33:28,3.52E+14,ODS_MPS_VMMBLDV3,115.825914,39.389052,,
2013/9/2,12:36:17,3.52E+14,ODS_MPS_VMMBLDV3,115.798497,39.374492,,
2013/9/2,12:36:53,3.52E+14,ODS_MPS_VMMBLDV3,115.791398,39.37046,,
2013/9/2,12:37:23,3.52E+14,ODS_MPS_VMMBLDV3,115.786822,39.367464,,
2013/9/2,12:40:57,3.52E+14,ODS_MPS_VMMBLDV3,115.746044,39.353468,,
2013/9/2,12:49:08,3.52E+14,ODS_MPS_VMMBLDV3,115.649969,39.3316,,
2013/9/2,12:49:09,3.52E+14,ODS_MPS_VMMBLDV3,115.649969,39.3316,,
2013/9/2,12:49:38,3.52E+14,ODS_MPS_VMMBLDV3,115.644026,39.33117,,
2013/9/2,12:49:46,3.52E+14,ODS_MPS_VMMBLDV3,115.642727,39.330902,,
2013/9/2,12:51:50,3.52E+14,ODS_MPS_VMMBLDV3,115.618171,39.330862,,
2013/9/2,12:53:15,3.52E+14,ODS_MPS_VMMBLDV3,115.601911,39.334696,,
2013/9/2,12:53:22,3.52E+14,ODS_MPS_VMMBLDV3,115.600546,39.335016,,
2013/9/2,12:53:44,3.52E+14,ODS_MPS_VMMBLDV3,115.596102,39.336046,,
2013/9/2,12:53:59,3.52E+14,ODS_MPS_VMMBLDV3,115.59339,39.336686,,
2013/9/2,12:53:59,3.52E+14,ODS_MPS_VMMBLDV3,115.593199,39.336733,,
2013/9/2,12:55:57,3.52E+14,ODS_MPS_VMMBLDV3,115.570117,39.338836,,
2013/9/2,12:47:44,3.52E+14,ODS_MPS_VMMBLDV3,115.666596,39.33506,,
2013/9/2,12:56:42,3.52E+14,ODS_MPS_VMMBLDV3,115.56082,39.338653,,
2013/9/2,12:58:51,3.52E+14,ODS_MPS_VMMBLDV3,115.538821,39.328821,,
2013/9/2,12:59:56,3.52E+14,ODS_MPS_VMMBLDV3,115.526447,39.327281,,
2013/9/2,13:25:22,3.52E+14,ODS_MPS_VMMBLDV3,115.25568,39.338885,,
2013/9/2,13:25:24,3.52E+14,ODS_MPS_VMMBLDV3,115.25519,39.339232,,
2013/9/2,13:28:48,3.52E+14,ODS_MPS_VMMBLDV3,115.252915,39.357166,,
2013/9/2,13:45:21,3.52E+14,ODS_MPS_VMMBLDV3,115.166021,39.432454,,
2013/9/2,13:49:01,3.52E+14,ODS_MPS_VMMBLDV3,115.166038,39.432479,,
2013/9/2,13:49:01,3.52E+14,ODS_MPS_VMMBLDV3,115.166038,39.432479,,
2013/9/2,13:49:11,3.52E+14,ODS_MPS_VMMBLDV3,115.166038,39.432479,,
2013/9/2,13:49:38,3.52E+14,ODS_MPS_VMMBLDV3,115.166038,39.432479,,
2013/9/2,13:54:08,3.52E+14,ODS_MPS_VMMBLDV3,115.165421,39.432178,,
2013/9/2,13:54:10,3.52E+14,ODS_MPS_VMMBLDV3,115.165421,39.432178,,
2013/9/2,13:54:20,3.52E+14,ODS_MPS_VMMBLDV3,115.165451,39.432228,,
2013/9/2,13:54:21,3.52E+14,ODS_MPS_VMMBLDV3,115.165534,39.432273,,
2013/9/2,14:55:50,3.52E+14,ODS_MPS_VMMBLDV3,114.747859,39.319334,,
2013/9/2,14:55:53,3.52E+14,ODS_MPS_VMMBLDV3,114.747526,39.319267,,
2013/9/2,14:55:57,3.52E+14,ODS_MPS_VMMBLDV3,114.74666,39.3191,,
2013/9/2,14:56:08,3.52E+14,ODS_MPS_VMMBLDV3,114.744952,39.318844,,
2013/9/2,14:56:12,3.52E+14,ODS_MPS_VMMBLDV3,114.74427,39.318792,,
2013/9/2,14:58:01,3.52E+14,ODS_MPS_VMMBLDV3,114.724894,39.320074,,
2013/9/2,14:58:51,3.52E+14,ODS_MPS_VMMBLDV3,114.714842,39.321048,,
2013/9/2,14:58:58,3.52E+14,ODS_MPS_VMMBLDV3,114.713382,39.32132,,
2013/9/2,14:59:42,3.52E+14,ODS_MPS_VMMBLDV3,114.706388,39.323985,,
2013/9/2,15:00:40,3.52E+14,ODS_MPS_VMMBLDV3,114.698529,39.330699,,
2013/9/2,15:01:35,3.52E+14,ODS_MPS_VMMBLDV3,114.691718,39.336161,,
2013/9/2,15:01:36,3.52E+14,ODS_MPS_VMMBLDV3,114.691568,39.336229,,
2013/9/2,15:02:32,3.52E+14,ODS_MPS_VMMBLDV3,114.682045,39.338452,,
2013/9/2,15:02:56,3.52E+14,ODS_MPS_VMMBLDV3,114.678523,39.339981,,
2013/9/2,15:03:40,3.52E+14,ODS_MPS_VMMBLDV3,114.669959,39.341774,,
2013/9/2,15:04:37,3.52E+14,ODS_MPS_VMMBLDV3,114.660102,39.342498,,
2013/9/2,15:05:08,3.52E+14,ODS_MPS_VMMBLDV3,114.655466,39.344767,,
2013/9/2,15:05:57,3.52E+14,ODS_MPS_VMMBLDV3,114.65179,39.351028,,
2013/9/2,15:06:31,3.52E+14,ODS_MPS_VMMBLDV3,114.652912,39.355919,,
2013/9/2,15:09:06,3.52E+14,ODS_MPS_VMMBLDV3,114.662663,39.376331,,
2013/9/2,15:11:49,3.52E+14,ODS_MPS_VMMBLDV3,114.665211,39.390731,,
2013/9/2,15:12:54,3.52E+14,ODS_MPS_VMMBLDV3,114.665211,39.390731,,
2013/9/2,15:13:44,3.52E+14,ODS_MPS_VMMBLDV3,114.665211,39.390731,,
2013/9/2,15:13:52,3.52E+14,ODS_MPS_VMMBLDV3,114.665182,39.390907,,
2013/9/2,15:14:28,3.52E+14,ODS_MPS_VMMBLDV3,114.664385,39.391963,,
2013/9/2,15:15:06,3.52E+14,ODS_MPS_VMMBLDV3,114.664385,39.391963,,
2013/9/2,15:15:09,3.52E+14,ODS_MPS_VMMBLDV3,114.664385,39.391963,,
2013/9/2,15:15:10,3.52E+14,ODS_MPS_VMMBLDV3,114.664385,39.391963,,
2013/9/2,15:16:29,3.52E+14,ODS_MPS_VMMBLDV3,114.664266,39.392115,,
2013/9/2,15:17:30,3.52E+14,ODS_MPS_VMMBLDV3,114.664308,39.392113,,
2013/9/2,15:18:30,3.52E+14,ODS_MPS_VMMBLDV3,114.664308,39.392113,,
2013/9/2,15:18:45,3.52E+14,ODS_MPS_VMMBLDV3,114.664308,39.392113,,
2013/9/2,15:19:07,3.52E+14,ODS_MPS_VMMBLDV3,114.664308,39.392113,,
2013/9/2,15:19:56,3.52E+14,ODS_MPS_VMMBLDV3,114.664307,39.392114,,
2013/9/2,15:21:36,3.52E+14,ODS_MPS_VMMBLDV3,114.664307,39.392114,,
2013/9/2,15:21:48,3.52E+14,ODS_MPS_VMMBLDV3,114.664297,39.392108,,
2013/9/2,15:21:50,3.52E+14,ODS_MPS_VMMBLDV3,114.664297,39.392108,,
2013/9/2,15:24:56,3.52E+14,ODS_MPS_VMMBLDV3,114.660255,39.399578,,
2013/9/2,15:26:11,3.52E+14,ODS_MPS_VMMBLDV3,114.661462,39.409271,,
2013/9/2,15:26:26,3.52E+14,ODS_MPS_VMMBLDV3,114.662512,39.411255,,
2013/9/2,15:31:25,3.52E+14,ODS_MPS_VMMBLDV3,114.662258,39.446915,,
2013/9/2,15:33:37,3.52E+14,ODS_MPS_VMMBLDV3,114.669565,39.464485,,
2013/9/2,15:33:54,3.52E+14,ODS_MPS_VMMBLDV3,114.670122,39.466553,,
2013/9/2,15:36:14,3.52E+14,ODS_MPS_VMMBLDV3,114.672219,39.485038,,
2013/9/2,15:36:24,3.52E+14,ODS_MPS_VMMBLDV3,114.672913,39.486412,,
2013/9/2,15:36:53,3.52E+14,ODS_MPS_VMMBLDV3,114.674806,39.490152,,
2013/9/2,15:38:44,3.52E+14,ODS_MPS_VMMBLDV3,114.679129,39.503214,,
2013/9/2,15:39:05,3.52E+14,ODS_MPS_VMMBLDV3,114.679755,39.505589,,
2013/9/2,15:40:25,3.52E+14,ODS_MPS_VMMBLDV3,114.68078,39.515356,,
2013/9/2,15:40:26,3.52E+14,ODS_MPS_VMMBLDV3,114.680742,39.51546,,
2013/9/2,15:40:57,3.52E+14,ODS_MPS_VMMBLDV3,114.67851,39.51888,,
2013/9/2,15:41:00,3.52E+14,ODS_MPS_VMMBLDV3,114.67822,39.519198,,
2013/9/2,15:41:05,3.52E+14,ODS_MPS_VMMBLDV3,114.677754,39.519742,,
2013/9/2,15:41:05,3.52E+14,ODS_MPS_VMMBLDV3,114.677754,39.519742,,
2013/9/2,15:41:57,3.52E+14,ODS_MPS_VMMBLDV3,114.674728,39.525526,,
2013/9/2,15:42:49,3.52E+14,ODS_MPS_VMMBLDV3,114.674919,39.530577,,
2013/9/2,15:42:56,3.52E+14,ODS_MPS_VMMBLDV3,114.67498,39.531309,,
2013/9/2,15:43:16,3.52E+14,ODS_MPS_VMMBLDV3,114.674802,39.533288,,
2013/9/2,15:44:27,3.52E+14,ODS_MPS_VMMBLDV3,114.669815,39.539759,,
2013/9/2,15:45:29,3.52E+14,ODS_MPS_VMMBLDV3,114.665247,39.545229,,
2013/9/2,15:46:01,3.52E+14,ODS_MPS_VMMBLDV3,114.66369,39.547911,,
2013/9/2,15:48:30,3.52E+14,ODS_MPS_VMMBLDV3,114.65541,39.561243,,
2013/9/2,15:48:32,3.52E+14,ODS_MPS_VMMBLDV3,114.655287,39.561506,,
2013/9/2,15:49:16,3.52E+14,ODS_MPS_VMMBLDV3,114.653807,39.56551,,
2013/9/2,15:50:07,3.52E+14,ODS_MPS_VMMBLDV3,114.653633,39.570623,,
2013/9/2,15:50:32,3.52E+14,ODS_MPS_VMMBLDV3,114.654164,39.573004,,
2013/9/2,15:50:41,3.52E+14,ODS_MPS_VMMBLDV3,114.654481,39.573903,,
2013/9/2,15:51:00,3.52E+14,ODS_MPS_VMMBLDV3,114.655201,39.575532,,
2013/9/2,15:51:22,3.52E+14,ODS_MPS_VMMBLDV3,114.656258,39.577285,,
2013/9/2,15:52:22,3.52E+14,ODS_MPS_VMMBLDV3,114.660755,39.581968,,
2013/9/2,15:52:37,3.52E+14,ODS_MPS_VMMBLDV3,114.661375,39.582377,,
2013/9/2,15:53:40,3.52E+14,ODS_MPS_VMMBLDV3,114.661375,39.582377,,
2013/9/2,15:58:28,3.52E+14,ODS_MPS_VMMBLDV3,114.661943,39.582862,,
2013/9/2,15:58:32,3.52E+14,ODS_MPS_VMMBLDV3,114.662171,39.583062,,
2013/9/2,15:58:42,3.52E+14,ODS_MPS_VMMBLDV3,114.66265,39.583498,,
2013/9/2,15:58:45,3.52E+14,ODS_MPS_VMMBLDV3,114.662856,39.583702,,
2013/9/2,16:24:08,3.52E+14,ODS_MPS_VMMBLDV3,114.660446,39.76631,,
2013/9/2,16:24:21,3.52E+14,ODS_MPS_VMMBLDV3,114.660791,39.767133,,
2013/9/2,16:27:47,3.52E+14,ODS_MPS_VMMBLDV3,114.669726,39.793459,,
2013/9/2,16:30:05,3.52E+14,ODS_MPS_VMMBLDV3,114.684718,39.809078,,
2013/9/2,16:31:16,3.52E+14,ODS_MPS_VMMBLDV3,114.692274,39.816448,,
2013/9/2,16:31:18,3.52E+14,ODS_MPS_VMMBLDV3,114.692483,39.816658,,
2013/9/2,16:32:02,3.52E+14,ODS_MPS_VMMBLDV3,114.696681,39.821515,,
2013/9/2,16:33:53,3.52E+14,ODS_MPS_VMMBLDV3,114.703997,39.836113,,
2013/9/2,16:33:53,3.52E+14,ODS_MPS_VMMBLDV3,114.703997,39.836113,,
2013/9/2,16:38:29,3.52E+14,ODS_MPS_VMMBLDV3,114.710708,39.875627,,
2013/9/2,16:40:34,3.52E+14,ODS_MPS_VMMBLDV3,114.708929,39.893187,,
2013/9/2,17:22:53,3.52E+14,ODS_MPS_BMPBM,114.603667,39.838848,,
2013/9/2,17:24:05,3.52E+14,ODS_MPS_BMPBM,114.60102,39.839268,,
2013/9/2,17:27:02,3.52E+14,ODS_MPS_BMPBM,114.585531,39.841855,,
2013/9/2,17:27:36,3.52E+14,ODS_MPS_BMPBM,114.58445,39.842236,,
2013/9/2,17:29:32,3.52E+14,ODS_MPS_BMPBM,114.583033,39.851153,,
2013/9/2,17:29:32,3.52E+14,ODS_MPS_BMPBM,114.583033,39.851153,,
2013/9/2,17:29:43,3.52E+14,ODS_MPS_BMPBM,114.5826,39.851733,,
2013/9/2,17:29:45,3.52E+14,ODS_MPS_BMPBM,114.582524,39.851747,,
2013/9/2,17:30:17,3.52E+14,ODS_MPS_BMPBM,114.578735,39.851311,,
2013/9/2,17:30:25,3.52E+14,ODS_MPS_BMPBM,114.577802,39.851214,,
2013/9/2,17:34:00,3.52E+14,ODS_MPS_BMPBM,114.562847,39.851461,,
2013/9/2,17:35:23,3.52E+14,ODS_MPS_BMPBM,114.560371,39.851393,,
2013/9/2,17:35:27,3.52E+14,ODS_MPS_BMPBM,114.560235,39.851439,,
2013/9/2,17:36:19,3.52E+14,ODS_MPS_BMPBM,114.559096,39.852374,,
2013/9/2,17:36:31,3.52E+14,ODS_MPS_BMPBM,114.558718,39.852378,,
2013/9/2,17:35:30,3.52E+14,ODS_MPS_BMPBM,114.560162,39.851478,,
2013/9/2,13:19:36,3.52E+14,ODS_MPS_BMPBM,115.315141,39.330359,,
2013/9/2,13:19:49,3.52E+14,ODS_MPS_BMPBM,115.312545,39.331128,,
2013/9/2,13:19:56,3.52E+14,ODS_MPS_BMPBM,115.311234,39.331484,,
2013/9/2,13:20:21,3.52E+14,ODS_MPS_BMPBM,115.306517,39.331826,,
2013/9/2,16:21:33,3.52E+14,ODS_MPS_BMPBM,114.654596,39.756031,,
2013/9/2,17:21:46,3.52E+14,ODS_MPS_BMPBM,114.60367,39.838848,,
2013/9/2,17:24:06,3.52E+14,ODS_MPS_BMPBM,114.601092,39.839259,,
2013/9/2,17:24:13,3.52E+14,ODS_MPS_BMPBM,114.600636,39.839325,,
2013/9/2,17:24:36,3.52E+14,ODS_MPS_BMPBM,114.599158,39.839538,,
2013/9/2,17:25:06,3.52E+14,ODS_MPS_BMPBM,114.595578,39.840098,,
2013/9/2,17:25:16,3.52E+14,ODS_MPS_BMPBM,114.594578,39.840287,,
2013/9/2,17:25:22,3.52E+14,ODS_MPS_BMPBM,114.593945,39.840392,,
2013/9/2,17:25:36,3.52E+14,ODS_MPS_BMPBM,114.592567,39.840616,,
2013/9/2,17:28:42,3.52E+14,ODS_MPS_BMPBM,114.583832,39.846123,,
2013/9/2,17:29:25,3.52E+14,ODS_MPS_BMPBM,114.583438,39.84898,,
2013/9/2,17:31:29,3.52E+14,ODS_MPS_BMPBM,114.569863,39.85042,,
2013/9/2,17:33:36,3.52E+14,ODS_MPS_BMPBM,114.563492,39.851597,,
